315 32.2658  7.17328e-08 1.26587e-08 0.0266902 1e-06
316 32.3649  7.18432e-08 1.26782e-08 0.0267311 1e-06
317 32.464  7.19535e-08 1.26977e-08 0.026772 1e-06
318 32.5631  7.20636e-08 1.27171e-08 0.0268128 1e-06
319 32.6622  7.21735e-08 1.27365e-08 0.0268536 1e-06
320 32.7613  7.22832e-08 1.27559e-08 0.0268943 1e-06
321 32.8604  7.23928e-08 1.27752e-08 0.026935 1e-06
322 32.9595  7.25022e-08 1.27945e-08 0.0269756 1e-06
323 33.0586  7.26114e-08 1.28138e-08 0.0270161 1e-06
324 33.1577  7.27205e-08 1.2833e-08 0.0270565 1e-06
325 33.2568  7.28294e-08 1.28522e-08 0.0270969 1e-06
326 33.3559  7.29382e-08 1.28714e-08 0.0271373 1e-06
327 33.455  7.30468e-08 1.28906e-08 0.0271776 1e-06
328 33.5541  7.31552e-08 1.29097e-08 0.0272178 1e-06
329 33.6532  7.32635e-08 1.29288e-08 0.0272579 1e-06
330 33.7523  7.33716e-08 1.29479e-08 0.0272981 1e-06
331 33.8514  7.34795e-08 1.2967e-08 0.0273381 1e-06
332 33.9505  7.35873e-08 1.2986e-08 0.0273781 1e-06
333 34.0495  7.36949e-08 1.3005e-08 0.027418 1e-06
334 34.1486  7.38024e-08 1.3024e-08 0.0274579 1e-06
335 34.2477  7.39097e-08 1.30429e-08 0.0274977 1e-06
336 34.3468  7.40169e-08 1.30618e-08 0.0275375 1e-06
337 34.4459  7.41239e-08 1.30807e-08 0.0275771 1e-06
338 34.545  7.42308e-08 1.30995e-08 0.0276168 1e-06
339 34.6441  7.43375e-08 1.31184e-08 0.0276564 1e-06
340 34.7432  7.4444e-08 1.31372e-08 0.0276959 1e-06
341 34.8423  7.45504e-08 1.3156e-08 0.0277354 1e-06
342 34.9414  7.46567e-08 1.31747e-08 0.0277748 1e-06
343 35.0405  7.47627e-08 1.31934e-08 0.0278141 1e-06
344 35.1396  7.48687e-08 1.32121e-08 0.0278534 1e-06
345 35.2387  7.49745e-08 1.32308e-08 0.0278927 1e-06
346 35.3378  7.50801e-08 1.32494e-08 0.0279319 1e-06
347 35.4369  7.51856e-08 1.32681e-08 0.027971 1e-06
348 35.536  7.5291e-08 1.32866e-08 0.0280101 1e-06
349 35.6351  7.53962e-08 1.33052e-08 0.0280491 1e-06
350 35.7342  7.55012e-08 1.33237e-08 0.0280881 1e-06
351 35.8333  7.56061e-08 1.33423e-08 0.028127 1e-06
352 35.9324  7.57109e-08 1.33607e-08 0.0281659 1e-06
353 36.0315  7.58155e-08 1.33792e-08 0.0282047 1e-06
354 36.1306  7.592e-08 1.33976e-08 0.0282435 1e-06
355 36.2297  7.60243e-08 1.34161e-08 0.0282822 1e-06
356 36.3288  7.61285e-08 1.34344e-08 0.0283208 1e-06
357 36.4279  7.62326e-08 1.34528e-08 0.0283594 1e-06
358 36.527  7.63365e-08 1.34711e-08 0.028398 1e-06
359 36.6261  7.64402e-08 1.34895e-08 0.0284365 1e-06
360 36.7252  7.65438e-08 1.35077e-08 0.0284749 1e-06
361 36.8243  7.66473e-08 1.3526e-08 0.0285133 1e-06
362 36.9234  7.67507e-08 1.35442e-08 0.0285517 1e-06
363 37.0225  7.68539e-08 1.35624e-08 0.0285899 1e-06
364 37.1216  7.69569e-08 1.35806e-08 0.0286282 1e-06
365 37.2207  7.70599e-08 1.35988e-08 0.0286664 1e-06
366 37.3198  7.71627e-08 1.36169e-08 0.0287045 1e-06
367 37.4189  7.72653e-08 1.36351e-08 0.0287426 1e-06
368 37.518  7.73678e-08 1.36531e-08 0.0287806 1e-06
369 37.6171  7.74702e-08 1.36712e-08 0.0288186 1e-06
370 37.7162  7.75725e-08 1.36893e-08 0.0288565 1e-06
